날짜,기기 카테고리,세션 캠페인,세션 수동 광고 콘텐츠,세션 수동 검색어,inquiry_kakao,Kakao_Click,Call_Click,NaverPlace_Click,leveltest,방문상담신청,간편상담신청,무료청강신청,purchase_card,purchase_Npay,purchase_transfer
20260610,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,30,18,20,18,0,0,0,0,0,0,0
20260517,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,20,7,25,9,0,1,2,0,0,0,0
20260526,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,16,7,20,17,0,0,0,0,0,0,0
20260607,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,14,9,15,19,0,0,0,0,0,0,0
20260603,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,19,13,11,12,0,0,0,0,0,0,0
20260529,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,19,12,13,10,0,0,0,0,0,0,0
20260516,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,22,12,8,9,0,0,0,0,0,0,0
20260608,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,19,9,11,12,0,0,0,0,0,0,0
20260604,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,20,12,9,9,0,0,0,0,0,0,0
20260609,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,17,11,11,11,0,0,0,0,0,0,0
20260508,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,15,8,12,12,0,1,1,0,0,0,0
20260606,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,17,11,11,10,0,0,0,0,0,0,0
20260519,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,16,6,16,10,0,0,0,0,0,0,0
20260527,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,13,10,16,9,0,0,0,0,0,0,0
20260605,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,16,11,9,12,0,0,0,0,0,0,0
20260510,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,12,8,10,15,0,1,0,0,0,0,0
20260528,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,13,9,8,16,0,0,0,0,0,0,0
20260602,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,9,13,9,12,0,0,0,0,0,0,0
20260606,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,23,9,4,6,0,0,0,0,0,0,0
20260525,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,11,4,15,10,0,0,0,0,0,0,0
20260515,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,13,6,8,12,0,0,0,0,0,0,0
20260504,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,14,8,10,6,0,0,0,0,0,0,0
20260530,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,20,10,2,6,0,0,0,0,0,0,0
20260505,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,11,6,14,5,0,0,0,0,0,0,0
20260521,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,11,5,10,8,0,0,0,0,0,0,0
20260522,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,11,7,7,8,0,0,0,0,0,0,0
20260531,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,13,6,6,7,0,0,0,0,0,0,0
20260605,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,18,7,4,3,0,0,0,0,0,0,0
20260607,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,16,7,5,4,0,0,0,0,0,0,0
20260609,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,14,9,6,3,0,0,0,0,0,0,0
20260506,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,14,7,5,5,0,0,0,0,0,0,0
20260507,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,9,5,9,8,0,0,0,0,0,0,0
20260520,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,14,8,2,6,0,1,0,0,0,0,0
20260531,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,12,6,7,6,0,0,0,0,0,0,0
20260509,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,11,2,8,9,0,0,0,0,0,0,0
20260523,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,10,9,6,5,0,0,0,0,0,0,0
20260502,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,10,5,7,6,0,0,0,0,0,0,0
20260513,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,5,6,8,9,0,0,0,0,0,0,0
20260514,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,9,3,5,11,0,0,0,0,0,0,0
20260524,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,6,3,11,8,0,0,0,0,0,0,0
20260518,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,13,4,6,4,0,0,0,0,0,0,0
20260503,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,4,3,10,9,0,0,0,0,0,0,0
20260608,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,12,6,5,3,0,0,0,0,0,0,0
20260512,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,9,4,8,3,0,0,1,0,0,0,0
20260511,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,6,2,8,8,0,0,0,0,0,0,0
20260603,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,13,7,2,2,0,0,0,0,0,0,0
20260527,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,9,4,6,4,0,0,0,0,0,0,0
20260529,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,13,6,0,3,0,0,0,0,0,0,0
20260602,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,7,4,7,4,0,0,0,0,0,0,0
20260501,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,13,6,1,0,1,0,0,0,0,0,0
20260601,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,0,8,10,3,0,0,0,0,0,0,0
20260604,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,12,8,0,1,0,0,0,0,0,0,0
20260610,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,8,6,4,3,0,0,0,0,0,0,0
20260527,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,9,3,3,4,0,0,0,0,0,0,0
20260601,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,0,9,3,7,0,0,0,0,0,0,0
20260522,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,10,8,0,0,0,0,0,0,0,0,0
20260523,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,7,3,4,4,0,0,0,0,0,0,0
20260526,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,2,4,6,6,0,0,0,0,0,0,0
20260528,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,5,4,2,7,0,0,0,0,0,0,0
20260602,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,11,6,0,1,0,0,0,0,0,0,0
20260603,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,6,4,6,2,0,0,0,0,0,0,0
20260530,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,10,6,0,1,0,0,0,0,0,0,0
20260530,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,5,4,5,3,0,0,0,0,0,0,0
20260607,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,5,3,2,7,0,0,0,0,0,0,0
20260607,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,10,6,0,1,0,0,0,0,0,0,0
20260513,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,7,8,1,0,0,0,0,0,0,0,0
20260519,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,8,7,1,0,0,0,0,0,0,0,0
20260527,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,8,5,1,2,0,0,0,0,0,0,0
20260528,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,8,5,1,2,0,0,0,0,0,0,0
20260530,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,9,5,1,0,1,0,0,0,0,0,0
20260501,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,5,3,3,2,0,0,0,2,0,0,0
20260526,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,8,6,0,1,0,0,0,0,0,0,0
20260601,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,0,5,6,4,0,0,0,0,0,0,0
20260604,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,5,4,0,6,0,0,0,0,0,0,0
20260517,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,5,4,2,3,0,0,0,0,0,0,0
20260524,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,8,6,0,0,0,0,0,0,0,0,0
20260606,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,3,3,4,4,0,0,0,0,0,0,0
20260609,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,7,5,1,1,0,0,0,0,0,0,0
20260610,mobile,PM_01_IELTS ACADEMY (수도권),academy_main_capital,pm_ieltsacademy_260417,7,3,3,1,0,0,0,0,0,0,0
20260516,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,6,5,1,1,0,0,0,0,0,0,0
20260523,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,6,3,2,2,0,0,0,0,0,0,0
20260605,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,9,3,1,0,0,0,0,0,0,0,0
20260511,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,7,5,0,0,0,0,0,0,0,0,0
20260515,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,6,5,1,0,0,0,0,0,0,0,0
20260516,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,5,4,1,2,0,0,0,0,0,0,0
20260522,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,academy_sub2_260522,6,1,1,4,0,0,0,0,0,0,0
20260523,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,5,2,4,1,0,0,0,0,0,0,0
20260529,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,5,0,2,5,0,0,0,0,0,0,0
20260601,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,0,4,3,5,0,0,0,0,0,0,0
20260606,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,5,4,1,2,0,0,0,0,0,0,0
20260608,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,6,3,1,2,0,0,0,0,0,0,0
20260514,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,5,4,1,1,0,0,0,0,0,0,0
20260520,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,5,3,1,2,0,0,0,0,0,0,0
20260525,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,6,3,1,1,0,0,0,0,0,0,0
20260527,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,7,4,0,0,0,0,0,0,0,0,0
20260530,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,6,2,2,1,0,0,0,0,0,0,0
20260603,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,4,2,3,2,0,0,0,0,0,0,0
20260604,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,5,3,1,2,0,0,0,0,0,0,0
20260605,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,4,2,3,2,0,0,0,0,0,0,0
20260606,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,3,2,2,4,0,0,0,0,0,0,0
20260606,mobile,chanel_menu,academy_special,260427,5,4,1,0,0,0,1,0,0,0,0
20260510,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,5,0,2,3,0,0,0,0,0,0,0
20260517,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,6,2,1,1,0,0,0,0,0,0,0
20260602,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,4,3,1,2,0,0,0,0,0,0,0
20260602,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,2,1,2,5,0,0,0,0,0,0,0
20260603,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,6,2,0,2,0,0,0,0,0,0,0
20260604,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,3,1,3,3,0,0,0,0,0,0,0
20260609,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,2,3,2,3,0,0,0,0,0,0,0
20260502,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,5,2,0,2,0,0,0,0,0,0,0
20260512,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,6,1,0,0,2,0,0,0,0,0,0
20260513,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,4,2,1,2,0,0,0,0,0,0,0
20260514,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,5,3,1,0,0,0,0,0,0,0,0
20260516,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,5,4,0,0,0,0,0,0,0,0,0
20260518,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,3,1,2,3,0,0,0,0,0,0,0
20260518,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,4,4,0,1,0,0,0,0,0,0,0
20260521,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,3,3,2,1,0,0,0,0,0,0,0
20260524,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,5,2,0,2,0,0,0,0,0,0,0
20260525,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,3,3,3,0,0,0,0,0,0,0,0
20260602,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,5,4,0,0,0,0,0,0,0,0,0
20260605,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,4,3,1,1,0,0,0,0,0,0,0
20260606,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,5,3,1,0,0,0,0,0,0,0,0
20260607,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,3,4,1,1,0,0,0,0,0,0,0
20260521,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,5,2,0,1,0,0,0,0,0,0,0
20260521,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,5,3,0,0,0,0,0,0,0,0,0
20260522,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,3,2,2,1,0,0,0,0,0,0,0
20260526,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,3,4,1,0,0,0,0,0,0,0,0
20260528,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,2,1,4,1,0,0,0,0,0,0,0
20260529,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,2,2,3,1,0,0,0,0,0,0,0
20260530,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,4,3,0,1,0,0,0,0,0,0,0
20260530,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,4,2,1,1,0,0,0,0,0,0,0
20260604,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,4,4,0,0,0,0,0,0,0,0,0
20260502,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,1,0,1,5,0,0,0,0,0,0,0
20260511,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,5,2,0,0,0,0,0,0,0,0,0
20260519,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,2,0,3,2,0,0,0,0,0,0,0
20260524,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,pm_summer_vacation_260522,4,1,0,2,0,0,0,0,0,0,0
20260531,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,4,1,2,0,0,0,0,0,0,0,0
20260531,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,3,4,0,0,0,0,0,0,0,0,0
20260602,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,4,2,1,0,0,0,0,0,0,0,0
20260603,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_leveltest_capital,leveltest_sub1_260522,3,4,0,0,0,0,0,0,0,0,0
20260603,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,3,3,0,0,1,0,0,0,0,0,0
20260608,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,3,1,2,1,0,0,0,0,0,0,0
20260609,mobile,DM_07_IELTS ACADEMY_IMG (수도권),07-02_academy_mainac1_capital,i_dm_target_grade_strategy_260608,3,4,0,0,0,0,0,0,0,0,0
20260509,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,4,2,0,0,0,0,0,0,0,0,0
20260510,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,2,3,0,0,1,0,0,0,0,0,0
20260517,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,2,1,0,3,0,0,0,0,0,0,0
20260522,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,1,1,3,1,0,0,0,0,0,0,0
20260524,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,3,3,0,0,0,0,0,0,0,0,0
20260525,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,1,0,3,2,0,0,0,0,0,0,0
20260526,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,2,1,3,0,0,0,0,0,0,0,0
20260528,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,2,0,1,3,0,0,0,0,0,0,0
20260529,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,4,1,1,0,0,0,0,0,0,0,0
20260529,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,4,2,0,0,0,0,0,0,0,0,0
20260531,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,2,2,0,2,0,0,0,0,0,0,0
20260604,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,2,1,2,1,0,0,0,0,0,0,0
20260608,mobile,260402_ielts_bs,academy_main_homelink,이디엠아이엘츠,2,2,1,1,0,0,0,0,0,0,0
20260608,mobile,chanel_menu,academy_special,260427,3,2,0,0,0,0,0,0,0,1,0
20260610,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_ielts7.5_260423,2,2,2,0,0,0,0,0,0,0,0
20260506,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,2,1,1,1,0,0,0,0,0,0,0
20260509,mobile,DM_03_IELTS ACADEMY_월별특강_IMG (수도권),academy_special_capital,i_dm_june_freespecial_review_260422,3,2,0,0,0,0,0,0,0,0,0
20260509,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,3,0,0,2,0,0,0,0,0,0,0
20260511,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,3,1,0,0,1,0,0,0,0,0,0
20260512,mobile,DM_01_IELTS ACADEMY_VID (수도권),01-01_academy_main_capital,v_dm_no1ielts_260423,2,2,1,0,0,0,0,0,0,0,0
20260512,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_satisfaction93.4_260423,2,1,0,2,0,0,0,0,0,0,0
20260513,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,2,2,0,0,1,0,0,0,0,0,0
20260515,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,3,2,0,0,0,0,0,0,0,0,0
20260516,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,2,1,2,0,0,0,0,0,0,0,0
20260517,mobile,PM_01_IELTS ACADEMY (수도권),01-06_academy_review_capital,review_sub3_260513,3,2,0,0,0,0,0,0,0,0,0
20260523,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,1,1,0,3,0,0,0,0,0,0,0
20260523,mobile,DM_05_IELTS ACADEMY_VID (수도권),05-01_academy_main_capital,v_dm_professional_instructor_260423,3,1,0,1,0,0,0,0,0,0,0
20260523,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,3,2,0,0,0,0,0,0,0,0,0
20260524,mobile,(cross-network),(not set),(not set),3,0,1,1,0,0,0,0,0,0,0
20260527,mobile,PM_01_IELTS ACADEMY (수도권),academy_leveltest_capital,pm_ieltsleveltest_260417,5,0,0,0,0,0,0,0,0,0,0
20260528,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_boostscorefast_universe_260423,3,1,1,0,0,0,0,0,0,0,0
20260530,mobile,(어학원) 디맨드젠 캠페인_온라인특강_260210,디맨드젠_검색+리타겟_관심사,IMG_온라인특강3_260210,2,2,1,0,0,0,0,0,0,0,0
20260531,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,academy_sub2_260522,3,1,1,0,0,0,0,0,0,0,0
20260601,mobile,2026_03-6_ieltsacdemy_cv_260521,03-6_academy_mainac1_capital,i_cv_june_ieltsstart_260521,0,0,0,0,0,3,0,2,0,0,0
20260602,mobile,260402_ssjstudent_bs,academy_main_homelink,EDM아이엘츠,0,0,2,0,0,1,1,0,0,0,1
20260602,mobile,PM_01_IELTS ACADEMY (수도권),01-08_academy_main_capital,academy_sub2_260522,3,2,0,0,0,0,0,0,0,0,0
20260605,mobile,DM_04_IELTS ACADEMY_IMG (수도권),04-02_academy_main_capital,i_dm_academystandard_260423,2,2,0,1,0,0,0,0,0,0,0
20260609,mobile,chanel_menu,academy_main,260327,2,1,1,1,0,0,0,0,0,0,0
20260610,mobile,chanel_menu,academy_main,260327,3,2,0,0,0,0,0,0,0,0,0
